word,synonyms,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(ดีวีดี - VERB),"['ดีวีดี', 'แผ่นดีวีดี']",0.15880456295278408,0,0.15880456295278408,pos
(วู้ด - VERB),"['วู้ด', 'แกรนต์_วู้ด']",0,-0.15880456295278408,-0.15880456295278408,neg
(รถมอเตอร์ไซค์ - VERB),,0,-0.15880456295278408,-0.15880456295278408,neg
(ล่า - ADV),"['ล่า', 'ล่าสัตว์']",0,-0.15880456295278408,-0.15880456295278408,neg
(กระเป๋ากางเกง - VERB),['กระเป๋ากางเกง'],0.1512424409074134,0,0.1512424409074134,pos
(หยุดพัก - VERB),,0,-0.1512424409074134,-0.1512424409074134,neg
(อลหม่าน - VERB),['อลหม่าน'],0,-0.1512424409074134,-0.1512424409074134,neg
(แข็งแรง - ADJ),['แข็งแรง'],0.1499427780186677,0,0.1499427780186677,pos
(สปา - VERB),"['สปา', 'สถานประกอบการสปา']",0.021363842549701893,-0.16912125078774706,-0.14775740823804517,neg
(เลี้ยงฉลอง - VERB),,0.144367784502531,0,0.144367784502531,pos
(เมตร - ADV),"['ม.', 'เมตร']",0,-0.144367784502531,-0.144367784502531,neg
(ป้อมตำรวจ - VERB),,0.13809092430676875,0,0.13809092430676875,pos
(บรรเทา - VERB),['บรรเทา'],0.13809092430676875,0,0.13809092430676875,pos
(เครียด - ADJ),"['เครียด', 'รู้สึกเครียด']",0.010604645272306115,-0.14772517483979913,-0.13712052956749302,neg
(ใส่ - ADV),"['ใส่', 'บรรจุ']",0.1323371357939867,0,0.1323371357939867,pos
(ผ่อนคลาย - ADJ),['ผ่อนคลาย'],0.1323371357939867,0,0.1323371357939867,pos
(ยิง - ADV),"['ยิง', 'ชู้ต', 'ซัลโว']",0,-0.1323371357939867,-0.1323371357939867,neg
(จ่ายเงิน - ADV),,0,-0.1306846028814409,-0.1306846028814409,neg
(งมงาย - VERB),,0.12455259839434045,0,0.12455259839434045,pos
(งั้น - ADJ),,0.12455259839434045,0,0.12455259839434045,pos
(กระจ่าง - VERB),,0,-0.1221573561175262,-0.1221573561175262,neg
(ยิ้ม - ADV),"['ยิ้ม', 'แย้มพระโอษฐ์']",0.010467456056037744,-0.12704365036222726,-0.11657619430618951,neg
(ถังขยะ - VERB),['ถังขยะ'],0.1250026636257261,-0.01036822886521075,0.11463443476051535,pos
(กาง - VERB),"['กาง', 'คลี่']",0.11343183068056004,0,0.11343183068056004,pos
(ย้อน - ADJ),,0.11343183068056004,0,0.11343183068056004,pos
(เข็มฉีดยา - VERB),"['ไซริง', 'เข็มฉีดยา']",0,-0.11343183068056004,-0.11343183068056004,neg
(วาจา - VERB),,0,-0.11343183068056004,-0.11343183068056004,neg
(แน่นอน - ADV),"['แน่นอน', 'เที่ยงตรง']",0.11654966095207123,-0.005252597516823537,0.11129706343524769,pos
(รู้ตัว - ADJ),,0.10952038824329935,0,0.10952038824329935,pos
(ไพ่ - ADV),"['ไพ่', 'เกมไพ่', 'เกมส์ไพ่', 'เกมที่เล่นด้วยการ์ด']",0.10952038824329935,0,0.10952038824329935,pos
(ยิ้ม - ADJ),"['ยิ้ม', 'แย้มพระโอษฐ์']",0.10952038824329935,0,0.10952038824329935,pos
(กด - VERB),['กด'],0,-0.10952038824329935,-0.10952038824329935,neg
(ยัด - VERB),['ยัด'],0,-0.10952038824329935,-0.10952038824329935,neg
(ทาบทาม - VERB),['ทาบทาม'],0,-0.10952038824329935,-0.10952038824329935,neg
(ตัด - ADJ),['ตัด'],0,-0.10586970863518938,-0.10586970863518938,neg
(ฉุกเฉิน - ADJ),,0,-0.10586970863518938,-0.10586970863518938,neg
(เสี่ยงชีวิต - VERB),,0,-0.10586970863518938,-0.10586970863518938,neg
(สกุลเงิน - VERB),"['สกุลเงิน', 'หน่วยเงิน', 'หน่วยเงินตรา', 'หน่วยสกุลเงิน']",0,-0.10586970863518938,-0.10586970863518938,neg
(อม - ADJ),"['อม', 'ดูด', 'เลีย']",0,-0.10586970863518938,-0.10586970863518938,neg
(เขียง - ADV),['เขียง'],0,-0.1047063052435939,-0.1047063052435939,neg
(ตลก - ADV),"['ตลก', 'ขบขัน']",0,-0.10413413964116988,-0.10413413964116988,neg
(ล่าง - ADJ),,0.11343183068056004,-0.010725130282198828,0.1027067003983612,pos
(สินค้า - ADV),"['สินค้า', 'ข้าวของ', 'ของซื้อขาย', 'ของซื้อของขาย']",0.10245455674373165,0,0.10245455674373165,pos
(ปล้น - VERB),['ปล้น'],0.10952038824329935,-0.008492222617795938,0.10102816562550342,pos
(ยิ้มแย้ม - ADJ),,0,-0.09772588489402097,-0.09772588489402097,neg
(แผงลอย - ADV),"['แผงลอย', 'แผงขายสินค้า', 'บููทขายสินค้า']",0.09624518966835398,0,0.09624518966835398,pos
(ป้าย - VERB),"['ป้าย', 'แผ่นป้ายโฆษณา']",0,-0.09624518966835398,-0.09624518966835398,neg
(ไวย์ - ADV),,0,-0.09624518966835398,-0.09624518966835398,neg
(รัสเซีย - ADJ),['รัสเซีย'],0,-0.09624518966835398,-0.09624518966835398,neg
(โคมไฟ - ADJ),"['โคมไฟ', 'โป๊ะไฟ']",0.0032340396663573683,-0.09925285184549004,-0.09601881217913268,neg
(บริสุทธิ์ - ADJ),"['พรหมจารี', 'บริสุทธิ์']",0.09341444879575533,0,0.09341444879575533,pos
(บรรยาย - VERB),"['บรรยาย', 'เล็คเชอร์']",0,-0.09341444879575533,-0.09341444879575533,neg
(แจ้ง - VERB),['แจ้ง'],0,-0.09341444879575533,-0.09341444879575533,neg
(คนโสด - VERB),,0.0927439117223129,0,0.0927439117223129,pos
(เดี่ยว - VERB),"['โซโล่', 'เดี่ยว', 'แสดงเดี่ยว', 'บรรเลงเดี่ยว']",0.0920606162045125,0,0.0920606162045125,pos
(เช็ค - VERB),"['เช็ค', 'ตรวจสอบ', 'ตรวจเช็ค']",0.09624518966835398,-0.004960059228093203,0.09128513044026078,pos
(เต้นรำ - VERB),"['รำ', 'เต้น', 'แดนซ์', 'เต้นรำ', 'เต้นระบำ', 'จับระบำรำฟ้อน']",0.09074546454444804,0,0.09074546454444804,pos
(บาหลี - VERB),,0.09074546454444804,0,0.09074546454444804,pos
(ดีเจ - VERB),"['ดีเจ', 'นักจัดรายการวิทยุ']",0.09074546454444804,0,0.09074546454444804,pos
(สลัด - VERB),['สลัด'],0.09074546454444804,0,0.09074546454444804,pos
(ทน - ADJ),"['ทน', 'อดทน', 'ยอมทน', 'อดกลั้น']",0,-0.09074546454444804,-0.09074546454444804,neg
(ควาย - VERB),['ควาย'],0,-0.08984566448099063,-0.08984566448099063,neg
(รถเข็น - VERB),"['รถเข็น', 'รถเข็นล้อเดียว']",0,-0.08822475719599114,-0.08822475719599114,neg
(ปลอดโปร่ง - ADJ),,0,-0.08822475719599114,-0.08822475719599114,neg
(นี - VERB),,0.08712306858762728,0,0.08712306858762728,pos
(ฉาก - ADJ),"['ฉาก', 'บังตา', 'ฉากกั้น']",0,-0.08706354852696835,-0.08706354852696835,neg
(ดิ่ง - ADV),,0.05881650479732743,-0.144367784502531,-0.08555127970520356,neg
(ชม - ADV),['ชม'],0.008700250542778383,-0.09341444879575533,-0.08471419825297695,neg
(แบ่ง - VERB),['แบ่ง'],0.09624518966835398,-0.011676806099469417,0.08456838356888456,pos
(รองเท้าแตะ - VERB),['รองเท้าแตะ'],0,-0.08456062539387353,-0.08456062539387353,neg
(ฉิบหาย - VERB),['ฉิบหาย'],0,-0.08358134892251792,-0.08358134892251792,neg
(อาสาสมัคร - ADJ),"['อาสา', 'ขันอาสา', 'อาสาสมัคร', 'เป็นอาสาสมัคร']",0,-0.08358134892251792,-0.08358134892251792,neg
(ลบ - ADV),['ลบ'],0,-0.08358134892251792,-0.08358134892251792,neg
(มือสมัครเล่น - VERB),['มือสมัครเล่น'],0,-0.08358134892251792,-0.08358134892251792,neg
(โทร - VERB),"['โทร', 'โทรหา', 'โทรศัพท์', 'โทรศัพท์หา']",0,-0.08358134892251792,-0.08358134892251792,neg
(คับคั่ง - VERB),"['หนัก', 'คับคั่ง']",0.0051448562511701105,-0.08822475719599114,-0.08307990094482103,neg
(คนงาน - VERB),"['คนงาน', 'แรงงาน', 'คนทำงาน']",0,-0.08214029118247451,-0.08214029118247451,neg
(ลา - ADV),['ลา'],0.012721510015007523,-0.09341444879575533,-0.0806929387807478,neg
(ลูก - ADV),"['ลูก', 'ลูกอ่อน']",0,-0.07986281287199166,-0.07986281287199166,neg
(ออนซ์ - ADJ),['ออนซ์'],0.07940228147639204,0,0.07940228147639204,pos
(คอก - VERB),"['คอก', 'บ็อกซ์']",0,-0.07940228147639204,-0.07940228147639204,neg
(ค่ารถ - ADJ),"['ค่ารถ', 'ค่าตั๋ว', 'ค่าพาหนะ', 'ค่าโดยสาร', 'ค่าเดินทาง', 'ค่าตั๋วโดยสาร']",0,-0.07940228147639204,-0.07940228147639204,neg
(ข้อเสนอ - VERB),['ข้อเสนอ'],0.03752232168699299,-0.115002450535668,-0.07748012884867501,neg
(เงียบสงบ - ADV),,0.07746564046477272,0,0.07746564046477272,pos
(แขวน - ADV),['แขวน'],0.07746564046477272,0,0.07746564046477272,pos
(ฉี่ - ADJ),"['ฉี่', 'เยี่ยว', 'ปัสสาวะ', 'เด็ดดอกไม้', 'ถ่ายปัสสาวะ']",0,-0.07746564046477272,-0.07746564046477272,neg
(ชดเชย - VERB),"['ชดเชย', 'ตอบแทน']",0,-0.07746564046477272,-0.07746564046477272,neg
(คนขับรถ - VERB),"['คนขับ', 'คนขับรถ']",0.08456062539387353,-0.007664985902683865,0.07689563949118966,pos
(ปลุก - VERB),['ปลุก'],0.076668300357112,0,0.076668300357112,pos
(พักอาศัย - VERB),,0.07607404213307022,0,0.07607404213307022,pos
(ท่อน้ำทิ้ง - VERB),['ท่อน้ำทิ้ง'],0,-0.0758137641667421,-0.0758137641667421,neg
(คุ้มค่า - VERB),,0.0756212204537067,0,0.0756212204537067,pos
(กระหึ่ม - VERB),,0.0756212204537067,0,0.0756212204537067,pos
(นาฬิกา - VERB),"['น.', 'โมง', 'นาฬิกา']",0,-0.07473155903660426,-0.07473155903660426,neg
(รอ - ADJ),['รอ'],0.07386258741989957,0,0.07386258741989957,pos
(ยืม - VERB),"['ยืม', 'ขอยืม']",0.07386258741989957,0,0.07386258741989957,pos
(ตราบใด - ADJ),,0.07386258741989957,0,0.07386258741989957,pos
(เชค - VERB),"['เชค', 'สั่น', 'เขย่า']",0.07386258741989957,0,0.07386258741989957,pos
(ดูแล - ADJ),['ดูแล'],0.07386258741989957,0,0.07386258741989957,pos
(โสด - ADJ),"['โสด', 'ที่ไม่แต่งงาน']",0,-0.07386258741989957,-0.07386258741989957,neg
(เสือ - VERB),"['เสือ', 'เสือโคร่ง']",0.0721838922512655,0,0.0721838922512655,pos
(คนเดินเท้า - VERB),"['คนเดินเท้า', 'คนเดินเ้่ท้า']",0.07137283728215014,0,0.07137283728215014,pos
(เขตร้อน - VERB),,0,-0.07057980575679292,-0.07057980575679292,neg
(ไม - VERB),,0,-0.07057980575679292,-0.07057980575679292,neg
(ร่อน - VERB),['ร่อน'],0.07746564046477272,-0.00720566732679624,0.07025997313797648,pos
(จักรยาน - VERB),"['รถถีบ', 'จักรยาน', 'รถจักรยาน']",0.07137283728215014,-0.0016115814256679932,0.06976125585648216,pos
(ปฏิเสธ - VERB),['ปฏิเสธ'],0.07493562527100117,-0.005267033940653512,0.06966859133034765,pos
(แม่ค้า - VERB),,0,-0.06904546215338438,-0.06904546215338438,neg
(ฉวย - ADJ),"['ฉวย', 'คว้า']",0,-0.06904546215338438,-0.06904546215338438,neg
(ก่อตัว - VERB),['ก่อตัว'],0,-0.06904546215338438,-0.06904546215338438,neg
(คิว - VERB),"['คิว', 'อักษรคิว', 'q']",0,-0.06904546215338438,-0.06904546215338438,neg
(คุ้มทุน - VERB),,0,-0.06904546215338438,-0.06904546215338438,neg
(ไอศกรีม - VERB),,0.019249037933670797,-0.08822475719599114,-0.06897571926232035,neg
(เบย์ - ADJ),['เบย์'],0.0721838922512655,-0.003521165475671487,0.06866272677559401,pos
(ตอนกลางคืน - ADJ),['ตอนกลางคืน'],0.06854873220983486,0,0.06854873220983486,pos
(ก้า - VERB),,0.06845383960456429,0,0.06845383960456429,pos
(เก้าอี้ผ้าใบ - VERB),"['เก้าอี้ผ้าใบ', 'เก้าอี้ชายหาด']",0,-0.06845383960456429,-0.06845383960456429,neg
(เบื่อ - VERB),"['เซ็ง', 'เบื่อ', 'เบื่อหน่าย']",0.07301359216219958,-0.004569915480655657,0.06844367668154391,pos
(กระทบ - VERB),['กระทบ'],0.08706354852696835,-0.019318969924156815,0.06774457860281154,pos
(เร่ - VERB),,0.007081585861885577,-0.07443963888411753,-0.06735805302223195,neg
(พีพี - VERB),,0.0721838922512655,-0.005005659982751271,0.06717823226851423,pos
(หวาดกลัว - ADJ),,0,-0.0671005195575144,-0.0671005195575144,neg
(งัน - ADJ),,0,-0.06664123467496343,-0.06664123467496343,neg
(พิมพ์ - VERB),"['พิมพ์', 'ตีพิมพ์']",0.06616856789699335,0,0.06616856789699335,pos
(เก้าอี้พับ - VERB),['เก้าอี้พับ'],0.06616856789699335,0,0.06616856789699335,pos
(ผ้า - VERB),['ผ้า'],0.06616856789699335,0,0.06616856789699335,pos
(กระเบื้อง - VERB),,0,-0.06616856789699335,-0.06616856789699335,neg
(เจ็บปวด - VERB),['เจ็บปวด'],0,-0.06616856789699335,-0.06616856789699335,neg
(เตียงนอน - ADJ),"['เตียง', 'ที่นอน', 'เตียงนอน', 'พระแท่นบรรทม']",0.07386258741989957,-0.008199891374498317,0.06566269604540124,pos
(โซน - ADJ),['โซน'],0.07746564046477272,-0.012310431236649927,0.06515520922812279,pos
(ปฏิสัมพันธ์ - VERB),"['ปฏิสัมพันธ์', 'มีปฏิสัมพันธ์']",0.06481818896032002,0,0.06481818896032002,pos
(ถั่ว - ADJ),"['ถั่ว', 'ถั่วที่กินได้']",0,-0.06481818896032002,-0.06481818896032002,neg
(ยิง - VERB),"['ยิง', 'ชู้ต', 'ซัลโว']",0,-0.06426119057942901,-0.06426119057942901,neg
(กระท่อม - VERB),['กระท่อม'],0.013465757134994103,-0.07770435847004595,-0.06423860133505184,neg
(กล้องถ่ายรูป - VERB),"['กล้อง', 'กล้องถ่ายรูป']",0,-0.06352182518111363,-0.06352182518111363,neg
(แทน - ADV),['แทน'],0,-0.06352182518111363,-0.06352182518111363,neg
(โซ - ADJ),,0,-0.06352182518111363,-0.06352182518111363,neg
(บันเทิง - ADJ),,0,-0.06352182518111363,-0.06352182518111363,neg
(ปั่น - VERB),['ปั่น'],0.0668618898463186,-0.0035606404249503153,0.06330124942136829,pos
(ใบพัด - VERB),"['ใบพัด', 'ใบพัดเครื่องบิน']",0,-0.06289289621892438,-0.06289289621892438,neg
(ชายฝั่ง - VERB),['ชายฝั่ง'],0.06616856789699335,-0.003415914372346574,0.06275265352464678,pos
(หมื่น - ADJ),"['หมื่น', 'หนึ่งหมื่น']",0,-0.06268601169188845,-0.06268601169188845,neg
(คับคั่ง - ADJ),"['หนัก', 'คับคั่ง']",0.062276299197170225,0,0.062276299197170225,pos
(คัด - VERB),"['คัด', 'เฟ้น', 'คัดเลือก']",0,-0.062276299197170225,-0.062276299197170225,neg
(แย่ - ADV),['แย่'],0,-0.06216348677603676,-0.06216348677603676,neg
(รุก - VERB),,0.005691919819096203,-0.06747425010840047,-0.061782330289304264,neg
(ตร่ม - VERB),,0.061472734046239,0,0.061472734046239,pos
(สัย - VERB),,0.0610786780587631,0,0.0610786780587631,pos
(เปลื้องผ้า - VERB),,0,-0.0610786780587631,-0.0610786780587631,neg
(คิ้ว - VERB),"['คิ้ว', 'ขนคิ้ว']",0,-0.0610786780587631,-0.0610786780587631,neg
(คู่สมรส - VERB),"['คู่สมรส', 'คู่แต่งงาน']",0.017261365538346094,-0.07746564046477272,-0.06020427492642663,neg
(ร้านกาแฟ - VERB),"['คาเฟ', 'ร้านกาแฟ', 'คอฟฟี่ชอป']",0.05992625017086191,0,0.05992625017086191,pos
(แน่ใจ - ADV),,0,-0.05992625017086191,-0.05992625017086191,neg
(อนุรักษ์นิยม - ADJ),['อนุรักษ์นิยม'],0,-0.05992625017086191,-0.05992625017086191,neg
(สาบาน - VERB),['สาบาน'],0,-0.05992625017086191,-0.05992625017086191,neg
(ผอม - VERB),['ผอม'],0,-0.05992625017086191,-0.05992625017086191,neg
(ตะโกน - ADV),"['ตะโกน', 'พูดเสียงดัง']",0,-0.05989710965399375,-0.05989710965399375,neg
(เจ็ทสกี - ADV),,0.06276674428688415,-0.00329544567073995,0.059471298616144204,pos
(อึดอัด - ADJ),"['อึดอัด', 'หายใจไม่ออก']",0.005691919819096203,-0.06481818896032002,-0.05912626914122381,neg
(ฟรี - ADJ),['ฟรี'],0.08098764122230141,-0.022115855872243847,0.05887178535005756,pos
(ดำ - ADJ),['ดำ'],0.05881650479732743,0,0.05881650479732743,pos
(ปลาย - ADV),['ปลาย'],0.05881650479732743,0,0.05881650479732743,pos
(ส่อง - VERB),['ส่อง'],0,-0.05881650479732743,-0.05881650479732743,neg
(แสวงหา - VERB),['แสวงหา'],0,-0.05881650479732743,-0.05881650479732743,neg
(เลี้ยว - ADJ),,0,-0.05827690383588406,-0.05827690383588406,neg
(บ้า - VERB),['บ้า'],0,-0.05827690383588406,-0.05827690383588406,neg
(คว่ำ - VERB),['คว่ำ'],0,-0.05827690383588406,-0.05827690383588406,neg
(ถนน - ADJ),"['ถ.', 'ถนน', 'เส้นทาง', 'ถนนหนทาง']",0,-0.05827690383588406,-0.05827690383588406,neg
(ไฟ - ADV),"['ไฟ', 'ไฟแช็ค']",0.057747113801012384,0,0.057747113801012384,pos
(เติมเต็ม - ADJ),['เติมเต็ม'],0.057747113801012384,0,0.057747113801012384,pos
(ลาส - VERB),,0,-0.057747113801012384,-0.057747113801012384,neg
(ผจญภัย - VERB),,0,-0.057747113801012384,-0.057747113801012384,neg
(นั่งเล่น - VERB),,0,-0.057747113801012384,-0.057747113801012384,neg
(แวบ - VERB),['แวบ'],0,-0.057747113801012384,-0.057747113801012384,neg
(ลับ - ADJ),['ลับ'],0,-0.057747113801012384,-0.057747113801012384,neg
(ราบ - ADJ),,0.022218402344603556,-0.07986281287199166,-0.05764441052738811,neg
(ตกหลุมรัก - VERB),"['หลงรัก', 'ตกหลุมรัก']",0.06584109763492443,-0.008220213211175692,0.05762088442374874,pos
(โชคร้าย - ADJ),['โชคร้าย'],0,-0.057501225267834,-0.057501225267834,neg
(ลมแรง - ADJ),['ลมแรง'],0.0609128177390081,-0.0035966901738160952,0.057316127565192006,pos
(สัก - ADV),['สัก'],0.004719529277095194,-0.06202484982476431,-0.05730532054766912,neg
(ตั๋ว - ADV),,0,-0.05621400458505631,-0.05621400458505631,neg
(โว - ADJ),,0.055720899281678615,0,0.055720899281678615,pos
(สภาพแวดล้อม - ADJ),['สภาพแวดล้อม'],0.055720899281678615,0,0.055720899281678615,pos
(ติก - VERB),,0.055720899281678615,0,0.055720899281678615,pos
(เพรส - VERB),,0.055720899281678615,0,0.055720899281678615,pos
(โป๊ะ - VERB),['โป๊ะ'],0,-0.055720899281678615,-0.055720899281678615,neg
(จิบ - ADV),,0.005814354707653422,-0.0610786780587631,-0.05526432335110968,neg
(พีพี - ADV),,0.054760194121649675,0,0.054760194121649675,pos
(โบยบิน - VERB),"['บิน', 'โบยบิน']",0,-0.05424643893191887,-0.05424643893191887,neg
(เสื้อยืด - ADV),"['ที-เชิ้ต', 'ทีเชิ้ต', 'เสื้อยืด', 'เสื้อทีเชิ้ต']",0.05293485431759469,0,0.05293485431759469,pos
(ผูก - VERB),"['ผูก', 'พันแผล', 'พันผ้าก็อต', 'พันผ้าพันแผล']",0.05293485431759469,0,0.05293485431759469,pos
(สีแดง - VERB),"['แดง', 'สีแดง']",0.005691919819096203,-0.057747113801012384,-0.05205519398191618,neg
(ฟัง - VERB),"['ฟัง', 'สดับ', 'ได้ยิน', 'สดับตรับฟัง', 'ได้ยินได้ฟัง']",0.07938147071576526,-0.027983182899169002,0.051398287816596264,pos
(ไซมอน - VERB),"['ไซมอน', 'เฮิร์บ_ไซมอน', 'เฮอร์เบิร์ท_เอ_ไซมอน', 'เฮอร์เบิร์ท_อเล็กซานเดอร์_ไซมอน']",0.051227278371865824,0,0.051227278371865824,pos
(โชคดี - VERB),['โชคดี'],0.051227278371865824,0,0.051227278371865824,pos
(เชี่ยวชาญ - ADJ),['เชี่ยวชาญ'],0,-0.051227278371865824,-0.051227278371865824,neg
(เกวียน - VERB),['เกวียน'],0,-0.05095333570677564,-0.05095333570677564,neg
(ใจกลางเมือง - ADJ),['ใจกลางเมือง'],0.007238558120719119,-0.057747113801012384,-0.05050855568029326,neg
(เส็งเคร็ง - VERB),,0,-0.0504141469691378,-0.0504141469691378,neg
(กระเป๋าสตางค์ - VERB),"['กระเป๋าเงิน', 'กระเป๋าสตางค์', 'กระเป๋าใส่ธนบัตร']",0,-0.0504141469691378,-0.0504141469691378,neg
(เครื่องประดับ - VERB),['เครื่องประดับ'],0,-0.0504141469691378,-0.0504141469691378,neg
(กางเกง - VERB),['กางเกง'],0,-0.0504141469691378,-0.0504141469691378,neg
(กร - VERB),"['กร', 'มือ', 'หัตถ์', 'พระหัตถ์']",0.005694471105433764,-0.05609875635886244,-0.050404285253428674,neg
(รถบัส - VERB),"['รถบัส', 'รถเมล์', 'รถประจำทาง', 'รถโดยสารสาธารณะ', 'รถโดยสารประจำทาง']",0,-0.050017185181979236,-0.050017185181979236,neg
(เซ - ADJ),,0,-0.050017185181979236,-0.050017185181979236,neg
(กา - VERB),"['กา', 'อีกา']",0,-0.049980926006222566,-0.049980926006222566,neg
(ขยาย - VERB),"['โต', 'ขยาย']",0.05881650479732743,-0.009355202530355468,0.049461302266971964,pos
(จอง - ADJ),['จอง'],0,-0.04924172494659971,-0.04924172494659971,neg
(เหยียบ - VERB),,0,-0.048862942447010484,-0.048862942447010484,neg
(ทำลาย - ADJ),['ทำลาย'],0,-0.048862942447010484,-0.048862942447010484,neg
(ลิ - VERB),,0,-0.048862942447010484,-0.048862942447010484,neg
(เต - VERB),,0,-0.048489942886346275,-0.048489942886346275,neg
(กี - VERB),,0,-0.048489942886346275,-0.048489942886346275,neg
(เหมือน - ADV),"['เหมือน', 'เปรียบเหมือน']",0,-0.04812259483417699,-0.04812259483417699,neg
(ทน - ADV),"['ทน', 'อดทน', 'ยอมทน', 'อดกลั้น']",0,-0.04812259483417699,-0.04812259483417699,neg
(อึดอัด - VERB),"['อึดอัด', 'หายใจไม่ออก']",0,-0.04812259483417699,-0.04812259483417699,neg
(เครื่องยนต์ - VERB),['เครื่องยนต์'],0,-0.04812259483417699,-0.04812259483417699,neg
(คึกคัก - ADV),"['คึกคัก', 'ที่คึกคัก']",0.005901485520201113,-0.05383205523823189,-0.04793056971803078,neg
(ท้องถนน - VERB),,0,-0.047760770812867386,-0.047760770812867386,neg
(ไฟนีออน - VERB),,0.0474043471500848,0,0.0474043471500848,pos
(เผา - VERB),['เผา'],0.0474043471500848,0,0.0474043471500848,pos
(สอบถาม - VERB),,0,-0.0474043471500848,-0.0474043471500848,neg
(ลบ - VERB),['ลบ'],0.04872985192189322,-0.0016115814256679932,0.047118270496225224,pos
(คาเฟ่ - VERB),,0.010247606874666828,-0.057340769785177374,-0.04709316291051055,neg
(ยักษ์ - VERB),['ยักษ์'],0.050017185181979236,-0.003304985701410699,0.04671219948056854,pos
(ไนท์ - ADJ),,0,-0.04670722439787767,-0.04670722439787767,neg
(แน่น - ADV),['แน่น'],0,-0.04670722439787767,-0.04670722439787767,neg
(ดูด - ADJ),"['ดูด', 'ดูดออก']",0,-0.04670722439787767,-0.04670722439787767,neg
(กาม - VERB),,0,-0.04670722439787767,-0.04670722439787767,neg
(สอน - VERB),"['สอน', 'ชี้แนะ', 'ถ่ายทอดความรู้']",0.06481818896032002,-0.018149092908889608,0.04666909605143041,pos
(มะม่วง - ADV),"['มะม่วง', 'ผลมะม่วง', 'ลูกมะม่วง']",0.04637195586115645,0,0.04637195586115645,pos
(น้ำฝน - VERB),"['ฝน', 'น้ำฝน']",0,-0.04636629575263768,-0.04636629575263768,neg
(ย่าน - VERB),"['ย่าน', 'บริเวณ']",0.05293485431759469,-0.006904546215338438,0.04603030810225625,pos
(ฤดูฝน - ADJ),"['ฤดูฝน', 'หน้าฝน']",0.04603030810225625,0,0.04603030810225625,pos
(เยอรมนี - ADJ),,0.04603030810225625,0,0.04603030810225625,pos
(อาบแดด - VERB),['อาบแดด'],0.04569915480655657,0,0.04569915480655657,pos
(ปรารถนา - VERB),['ปรารถนา'],0,-0.045552236360101576,-0.045552236360101576,neg
(อื้อฉาว - ADJ),,0.04537273227222402,0,0.04537273227222402,pos
(ค้างคืน - VERB),['ค้างคืน'],0.0048422084436070744,-0.050017185181979236,-0.04517497673837216,neg
(เฝ้าดู - VERB),['เฝ้าดู'],0.007229342774785315,-0.05206706982058494,-0.04483772704579963,neg
(เซล - ADV),,0.017579840917282367,-0.062276299197170225,-0.04469645827988786,neg
